base_word,rhyme_candidate,score
uprzedzanymi,milejowskiego,0
uprzedzanymi,bezodblaskowy,0
uprzedzanymi,zabrząknęliśmy,0
uprzedzanymi,eukariotami,0
uprzedzanymi,trehalozom,0
uprzedzanymi,cierpiałoby,0
uprzedzanymi,obchodzili,0
uprzedzanymi,bezdyskusyjnymi,0
uprzedzanymi,ranczerska,0
uprzedzanymi,bułczaste,0
uprzedzanymi,granadyjskiemu,0
bierniej,niemniej,1
bierniej,celniej,1
bierniej,ciemniej,1
bierniej,letniej,1
bierniej,pewniej,1
bierniej,przedniej,1
bierniej,rzewniej,1
bierniej,szczelniej,1
bierniej,średniej,1
bierniej,wcześniej,1
bierniej,cieniej,1
bierniej,miejskiej,1
bierniej,wiejskiej,1
bierniej,wielkiej,1
bierniej,cienkiej,1
bierniej,elfiej,1
bierniej,lekkiej,1
bierniej,lepiej,1
bierniej,wszelkiej,1
bierniej,ziemskiej,1
bierniej,rozsuńmy,0
bierniej,handlowało,0
bierniej,obłupań,0
bierniej,manuelińskimi,0
bierniej,roztyć,0
bierniej,anszlusie,0
bierniej,bemit,0
bierniej,unieruchomże,0
bierniej,ulta,0
bierniej,hipotaksach,0
bierniej,garbowaną,0
bierniej,urocząca,0
bierniej,medalionikom,0
bierniej,łazikowałam,0
bierniej,naftą,0
bierniej,menado,0
bierniej,langskipów,0
bierniej,wynoszę,0
bierniej,starań,0
bierniej,żytnia,0
energogennych,cnych,1
energogennych,mych,1
energogennych,pstrych,1
energogennych,strych,1
energogennych,swych,1
energogennych,szprych,1
energogennych,sztych,1
energogennych,twych,1
energogennych,tych,1
energogennych,Zych,1
energogennych,cennych,1
energogennych,ciemnych,1
energogennych,drzewnych,1
energogennych,dzielnych,1
energogennych,grzecznych,1
energogennych,grzesznych,1
energogennych,krewnych,1
energogennych,leśnych,1
energogennych,mlecznych,1
energogennych,pewnych,1
energogennych,izotypiom,0
energogennych,trudów,0
energogennych,traciłyby,0
energogennych,karbu,0
energogennych,czeladnika,0
energogennych,floretem,0
energogennych,tresowałybyśmy,0
energogennych,łąckimi,0
energogennych,jadem,0
energogennych,tiokwasów,0
energogennych,buroziem,0
energogennych,dopieszczajcie,0
energogennych,dozłocę,0
energogennych,dołączalibyśmy,0
energogennych,uncjalne,0
energogennych,mierniejszymi,0
energogennych,flanc,0
energogennych,sabataistami,0
energogennych,tłokowałybyśmy,0
energogennych,zadeptał,0
napy,chrapy,1
napy,czapy,1
napy,kapy,1
napy,klapy,1
napy,mapy,1
napy,papy,1
napy,rapy,1
napy,szczapy,1
napy,szkapy,1
napy,alpy,1
napy,happy,1
napy,knajpy,1
napy,lampy,1
napy,rampy,1
napy,skalpy,1
napy,skarpy,1
napy,zaspy,1
napy,aby,1
napy,bramy,1
napy,czasy,1
napy,padmasanach,0
napy,istotnościowych,0
napy,truskawkarniach,0
napy,treningami,0
napy,jasnowłosi,0
napy,luzuje,0
napy,dyspensowanego,0
napy,łuskarka,0
napy,foremnikowi,0
napy,ratunkową,0
napy,zabłękitnieni,0
napy,aerodynamiki,0
napy,dotargał,0
napy,winą,0
napy,fumigowałbym,0
napy,skaza,0
napy,świniopasach,0
napy,unieważnionego,0
napy,mikologiczne,0
napy,głupiuchna,0
spotwarzałyście,cie,1
spotwarzałyście,brnie,1
spotwarzałyście,chce,1
spotwarzałyście,che,1
spotwarzałyście,die,1
spotwarzałyście,dmie,1
spotwarzałyście,drgnie,1
spotwarzałyście,drze,1
spotwarzałyście,dwie,1
spotwarzałyście,gdzie,1
spotwarzałyście,gie,1
spotwarzałyście,gnie,1
spotwarzałyście,grze,1
spotwarzałyście,je,1
spotwarzałyście,kie,1
spotwarzałyście,klnie,1
spotwarzałyście,krze,1
spotwarzałyście,lgnie,1
spotwarzałyście,me,1
spotwarzałyście,mgle,1
spotwarzałyście,ambiofoniczną,0
spotwarzałyście,rapujemy,0
spotwarzałyście,samowolne,0
spotwarzałyście,jednoliścienny,0
spotwarzałyście,radzyńska,0
spotwarzałyście,unitariuszach,0
spotwarzałyście,trycyny,0
spotwarzałyście,naciągałoby,0
spotwarzałyście,dwukolne,0
spotwarzałyście,dróżko,0
spotwarzałyście,elektromedyczna,0
spotwarzałyście,odszpuntowałaby,0
spotwarzałyście,farbkowaniami,0
spotwarzałyście,centralkę,0
spotwarzałyście,fałdujemy,0
spotwarzałyście,ikstymi,0
spotwarzałyście,introwertyki,0
spotwarzałyście,terytoriów,0
spotwarzałyście,cokołówkę,0
spotwarzałyście,faktoringową,0
tratwiarstwu,zajazdu,1
tratwiarstwu,asfaltu,1
tratwiarstwu,awansu,1
tratwiarstwu,handlarsku,1
tratwiarstwu,jarmarku,1
tratwiarstwu,latawcu,1
tratwiarstwu,sarkazmu,1
tratwiarstwu,zanadrzu,1
tratwiarstwu,ataku,1
tratwiarstwu,badaniu,1
tratwiarstwu,bagażu,1
tratwiarstwu,barchanu,1
tratwiarstwu,czapraku,1
tratwiarstwu,dramatu,1
tratwiarstwu,gadaniu,1
tratwiarstwu,galmanu,1
tratwiarstwu,garażu,1
tratwiarstwu,harfiarzu,1
tratwiarstwu,kajaku,1
tratwiarstwu,kasztanu,1
tratwiarstwu,ćmika,0
tratwiarstwu,karczu,0
tratwiarstwu,obejmowały,0
tratwiarstwu,toluidyny,0
tratwiarstwu,gruczołem,0
tratwiarstwu,legnie,0
tratwiarstwu,macerowań,0
tratwiarstwu,tryknięci,0
tratwiarstwu,geologowi,0
tratwiarstwu,idiociał,0
tratwiarstwu,obcięlibyście,0
tratwiarstwu,bezkonduktorscy,0
tratwiarstwu,sekwestratorach,0
tratwiarstwu,maggi,0
tratwiarstwu,nosiłaś,0
tratwiarstwu,różnotematyczne,0
tratwiarstwu,lidytem,0
tratwiarstwu,opiewam,0
tratwiarstwu,dyble,0
tratwiarstwu,tropicielem,0
cienkonogi,jednonogi,1
cienkonogi,nekrologi,1
cienkonogi,prędkonogi,1
cienkonogi,demonowi,1
cienkonogi,jednooki,1
cienkonogi,melchiorowi,1
cienkonogi,niepokoi,1
cienkonogi,przechodniowi,1
cienkonogi,uspokoi,1
cienkonogi,rynsztokowi,1
cienkonogi,synowcowi,1
cienkonogi,oswobodzi,1
cienkonogi,monotonii,1
cienkonogi,Krakowowi,1
cienkonogi,narodowi,1
cienkonogi,zadowoli,1
cienkonogi,zaspokoi,1
cienkonogi,bezrobotni,1
cienkonogi,czerwoności,1
cienkonogi,ekonomii,1
cienkonogi,trendseterem,0
cienkonogi,grupenseksem,0
cienkonogi,buldoża,0
cienkonogi,krasowacieliby,0
cienkonogi,owionąć,0
cienkonogi,wadowskich,0
cienkonogi,trójjedni,0
cienkonogi,gestami,0
cienkonogi,unieważnianej,0
cienkonogi,żuławowych,0
cienkonogi,ulecieli,0
cienkonogi,finansowościach,0
cienkonogi,chmurową,0
cienkonogi,łypaniach,0
cienkonogi,kontestowałyby,0
cienkonogi,furlanie,0
cienkonogi,footingu,0
cienkonogi,molarnościami,0
cienkonogi,nadawaczu,0
cienkonogi,nachucham,0
formułkach,jaskółkach,1
formułkach,zaułkach,1
formułkach,przytułkach,1
formułkach,rzeczułkach,1
formułkach,kółkach,1
formułkach,półkach,1
formułkach,ach,1
formułkach,bach,1
formułkach,brwiach,1
formułkach,bzach,1
formułkach,ciach,1
formułkach,dach,1
formułkach,dniach,1
formułkach,drzwiach,1
formułkach,fach,1
formułkach,gach,1
formułkach,gmach,1
formułkach,grach,1
formułkach,lach,1
formułkach,mach,1
formułkach,fortopsle,0
formułkach,instantyzowały,0
formułkach,aktywizowaliśmy,0
formułkach,bagietkę,0
formułkach,facecjonistek,0
formułkach,paciorkową,0
formułkach,dosztukowywały,0
formułkach,alochtoniczną,0
formułkach,śladzie,0
formułkach,żubrowane,0
formułkach,ściąłem,0
formułkach,parkuru,0
formułkach,imitować,0
formułkach,torpedowce,0
formułkach,infiltruję,0
formułkach,guffa,0
formułkach,odwodów,0
formułkach,torfiarz,0
formułkach,hajtniecie,0
formułkach,lignomerom,0
uczuwani,oszukani,1
uczuwani,zadufani,1
uczuwani,wychuchani,1
uczuwani,kulturalni,1
uczuwani,monstrualni,1
uczuwani,neutralni,1
uczuwani,uczuciami,1
uczuwani,dopuszczali,1
uczuwani,kolumnami,1
uczuwani,komórkami,1
uczuwani,oburzali,1
uczuwani,odczuwali,1
uczuwani,okruchami,1
uczuwani,opuszczali,1
uczuwani,oszukali,1
uczuwani,piorunami,1
uczuwani,poduszkami,1
uczuwani,skorupami,1
uczuwani,łańcuchami,1
uczuwani,garnuszkami,1
uczuwani,animizując,0
uczuwani,autoironizujemy,0
uczuwani,mieszkaniowa,0
uczuwani,feretem,0
uczuwani,bezcześciłyście,0
uczuwani,asertywniały,0
uczuwani,wiodąc,0
uczuwani,gazeciarko,0
uczuwani,inwestowanym,0
uczuwani,wypręż,0
uczuwani,usprawniłbym,0
uczuwani,frezerce,0
uczuwani,arubańska,0
uczuwani,powozu,0
uczuwani,pralne,0
uczuwani,artrozo,0
uczuwani,gaciłabyś,0
uczuwani,tarpana,0
uczuwani,kilkomiesięczni,0
uczuwani,mikronizerom,0
fazogramach,koniokradach,1
fazogramach,polowaniach,1
fazogramach,stosowaniach,1
fazogramach,rusztowaniach,1
fazogramach,skrzyżowaniach,1
fazogramach,fotografiach,1
fazogramach,czekoladkach,1
fazogramach,dekoracjach,1
fazogramach,niedostatkach,1
fazogramach,eskapadach,1
fazogramach,maskaradach,1
fazogramach,rozważaniach,1
fazogramach,balustradach,1
fazogramach,ilustracjach,1
fazogramach,okularach,1
fazogramach,barykadach,1
fazogramach,korytarzach,1
fazogramach,oceanach,1
fazogramach,poematach,1
fazogramach,aspiracjach,1
fazogramach,jaworzyńskim,0
fazogramach,sosom,0
fazogramach,agregatowniach,0
fazogramach,edamskich,0
fazogramach,galernicy,0
fazogramach,chmielami,0
fazogramach,troskałybyśmy,0
fazogramach,makijażystą,0
fazogramach,upubliczniająca,0
fazogramach,każony,0
fazogramach,marmoladziarnią,0
fazogramach,woskolu,0
fazogramach,orgazmy,0
fazogramach,defaszyzującego,0
fazogramach,alumnatach,0
fazogramach,campingów,0
fazogramach,wykadzą,0
fazogramach,rozsiadalibyśmy,0
fazogramach,termalojami,0
fazogramach,gnidosz,0
arcydzieła,przyległa,1
arcydzieła,wyległa,1
arcydzieła,wyrzekła,1
arcydzieła,przybiegła,1
arcydzieła,wybiegła,1
arcydzieła,uciekła,1
arcydzieła,uległa,1
arcydzieła,ubiegła,1
arcydzieła,upiekła,1
arcydzieła,przebiegła,1
arcydzieła,dostrzegła,1
arcydzieła,obeszła,1
arcydzieła,oblekła,1
arcydzieła,odeszła,1
arcydzieła,odległa,1
arcydzieła,odrzekła,1
arcydzieła,orzekła,1
arcydzieła,pociekła,1
arcydzieła,podeszła,1
arcydzieła,rozeszła,1
arcydzieła,groszków,0
arcydzieła,cieszkowianko,0
arcydzieła,obrzuć,0
arcydzieła,chełmeckiego,0
arcydzieła,boksowaną,0
arcydzieła,pinty,0
arcydzieła,grilować,0
arcydzieła,allegrach,0
arcydzieła,kadmowałybyśmy,0
arcydzieła,mandeistyczni,0
arcydzieła,fluorowcująca,0
arcydzieła,trafiająca,0
arcydzieła,majdnijmyż,0
arcydzieła,degeneracyjnemu,0
arcydzieła,brneńczykom,0
arcydzieła,indeks,0
arcydzieła,guldena,0
arcydzieła,limetę,0
arcydzieła,tartagliach,0
arcydzieła,tomistą,0
chorążynie,magazynie,1
chorążynie,mandarynie,1
chorążynie,rozmarynie,1
chorążynie,meluzynie,1
chorążynie,medycynie,1
chorążynie,pelerynie,1
chorążynie,pajęczynie,1
chorążynie,oficynie,1
chorążynie,dramatycznie,1
chorążynie,fantastycznie,1
chorążynie,fantazyjnie,1
chorążynie,flegmatycznie,1
chorążynie,makabrycznie,1
chorążynie,okazyjnie,1
chorążynie,relatywnie,1
chorążynie,sensacyjnie,1
chorążynie,spazmatycznie,1
chorążynie,sporadycznie,1
chorążynie,sympatycznie,1
chorążynie,chaotycznie,1
chorążynie,analogach,0
chorążynie,epimorfizmowi,0
chorążynie,pląsem,0
chorążynie,bumago,0
chorążynie,usztywnianiach,0
chorążynie,treasurerach,0
chorążynie,ucałowali,0
chorążynie,inkrustacyjną,0
chorążynie,głupiuchnemu,0
chorążynie,tłuczniu,0
chorążynie,bezradnieją,0
chorążynie,rozśrodkowaliby,0
chorążynie,boksyt,0
chorążynie,euryhydryczne,0
chorążynie,tendencyjnością,0
chorążynie,śmietanową,0
chorążynie,altystką,0
chorążynie,zaawizowana,0
chorążynie,gerontofilię,0
chorążynie,miniaturujże,0
broszowałabyś,byś,1
broszowałabyś,czyś,1
broszowałabyś,gdyś,1
broszowałabyś,Krzyś,1
broszowałabyś,tyś,1
broszowałabyś,miałabyś,1
broszowałabyś,mogłabyś,1
broszowałabyś,poszłabyś,1
broszowałabyś,byłabyś,1
broszowałabyś,wyszłabyś,1
broszowałabyś,weszłabyś,1
broszowałabyś,poznałabyś,1
broszowałabyś,zechciałabyś,1
broszowałabyś,ślęczałabyś,1
broszowałabyś,uwierzyłabyś,1
broszowałabyś,zobaczyłabyś,1
broszowałabyś,potrafiłabyś,1
broszowałabyś,zarobiłabyś,1
broszowałabyś,bzy,1
broszowałabyś,czy,1
broszowałabyś,galantom,0
broszowałabyś,igraniu,0
broszowałabyś,wżyciu,0
broszowałabyś,nabzdyczeniu,0
broszowałabyś,chlorocement,0
broszowałabyś,gderzące,0
broszowałabyś,chromonemo,0
broszowałabyś,miniaturzystce,0
broszowałabyś,nędzne,0
broszowałabyś,wachlicom,0
broszowałabyś,tle,0
broszowałabyś,chwastnicami,0
broszowałabyś,causeurach,0
broszowałabyś,audiencyjny,0
broszowałabyś,charłały,0
broszowałabyś,analeptykom,0
broszowałabyś,liczydłowemu,0
broszowałabyś,pył,0
broszowałabyś,apulskiemu,0
broszowałabyś,informowałabym,0
kalkowaniami,mi,1
kalkowaniami,brwi,1
kalkowaniami,brzmi,1
kalkowaniami,bździ,1
kalkowaniami,ci,1
kalkowaniami,cni,1
kalkowaniami,czci,1
kalkowaniami,ćmi,1
kalkowaniami,di,1
kalkowaniami,dni,1
kalkowaniami,drwi,1
kalkowaniami,drzwi,1
kalkowaniami,grzmi,1
kalkowaniami,hi,1
kalkowaniami,i,1
kalkowaniami,ki,1
kalkowaniami,kpi,1
kalkowaniami,krwi,1
kalkowaniami,li,1
kalkowaniami,lśni,1
kalkowaniami,blaszkowego,0
kalkowaniami,bezzębym,0
kalkowaniami,zaankrowałbym,0
kalkowaniami,agitacji,0
kalkowaniami,solfatarycznymi,0
kalkowaniami,hemianestezja,0
kalkowaniami,akrobatkami,0
kalkowaniami,bezstroikowymi,0
kalkowaniami,talarami,0
kalkowaniami,tłuszczanami,0
kalkowaniami,upośledzałeś,0
kalkowaniami,baroreceptorem,0
kalkowaniami,tryplice,0
kalkowaniami,dosmażeń,0
kalkowaniami,ściernicom,0
kalkowaniami,chlorowcującej,0
kalkowaniami,wyżarzy,0
kalkowaniami,tandemy,0
kalkowaniami,naciosałem,0
kalkowaniami,tęczowcem,0
candidzie,afisze,1
candidzie,habicie,1
candidzie,maile,1
candidzie,nabite,1
candidzie,prawdziwe,1
candidzie,sadzicie,1
candidzie,straszliwe,1
candidzie,tablice,1
candidzie,transmisje,1
candidzie,wrażliwe,1
candidzie,zabicie,1
candidzie,zacisze,1
candidzie,granice,1
candidzie,panice,1
candidzie,pannice,1
candidzie,babinie,1
candidzie,grabinie,1
candidzie,jaskinie,1
candidzie,kalinie,1
candidzie,krainie,1
candidzie,figuratywizmowi,0
candidzie,uściskowi,0
candidzie,homofonio,0
candidzie,obcięłam,0
candidzie,marsowościach,0
candidzie,lubieżniejszy,0
candidzie,gawotom,0
candidzie,gnieceniami,0
candidzie,zaadresujże,0
candidzie,domalowywałyby,0
candidzie,zegarka,0
candidzie,ucichłybyśmy,0
candidzie,holowałybyście,0
candidzie,megawoltowych,0
candidzie,biwakowiczach,0
candidzie,zabatożeniami,0
candidzie,pasty,0
candidzie,lustrzarzu,0
candidzie,furkotem,0
candidzie,bartonelozami,0
tirów,zbirów,1
tirów,biczów,1
tirów,cisów,1
tirów,dzików,1
tirów,dziwów,1
tirów,dżinów,1
tirów,kwitów,1
tirów,litów,1
tirów,mitów,1
tirów,szkiców,1
tirów,widzów,1
tirów,wisów,1
tirów,mnichów,1
tirów,kijów,1
tirów,świdrów,1
tirów,wichrów,1
tirów,Dicków,1
tirów,drinków,1
tirów,figlów,1
tirów,filmów,1
tirów,objaśnilibyście,0
tirów,drogowskazowemu,0
tirów,gorącem,0
tirów,żyrowalibyście,0
tirów,nadesłałybyście,0
tirów,blankowanych,0
tirów,ekspertyzowym,0
tirów,lotniejszy,0
tirów,trazymeńskiej,0
tirów,morzyli,0
tirów,iwanami,0
tirów,chlorooctowych,0
tirów,trafakom,0
tirów,biurokratyzmach,0
tirów,safianowe,0
tirów,utrzymały,0
tirów,orylu,0
tirów,florigenom,0
tirów,turbowanymi,0
tirów,rozklasyfikował,0
giętarnie,księgarnie,1
giętarnie,rękawie,1
giętarnie,gęsiarce,1
giętarnie,piętnaście,1
giętarnie,spędzanie,1
giętarnie,spętanie,1
giętarnie,szczękanie,1
giętarnie,lękacie,1
giętarnie,nędzarze,1
giętarnie,pękate,1
giętarnie,sękate,1
giętarnie,skręcane,1
giętarnie,trębacze,1
giętarnie,zębate,1
giętarnie,znękane,1
giętarnie,bezkarnie,1
giętarnie,przepadnie,1
giętarnie,przesadnie,1
giętarnie,specjalnie,1
giętarnie,uważnie,1
giętarnie,smokta,0
giętarnie,gipsowni,0
giętarnie,heksaemeronach,0
giętarnie,kwiczeć,0
giętarnie,monografistko,0
giętarnie,rudery,0
giętarnie,oburzań,0
giętarnie,ubodłoby,0
giętarnie,funtem,0
giętarnie,worzcie,0
giętarnie,ulęgliby,0
giętarnie,letalności,0
giętarnie,trzcinieckim,0
giętarnie,bekiesz,0
giętarnie,ingenium,0
giętarnie,ryzujcie,0
giętarnie,czernicach,0
giętarnie,eksmitującego,0
giętarnie,licytowałbyś,0
giętarnie,belferkom,0
tawułowym,szczerozłotym,1
tawułowym,kryształowym,1
tawułowym,przemysłowym,1
tawułowym,stołowym,1
tawułowym,skrzydłowym,1
tawułowym,dosłownym,1
tawułowym,rozgłośnym,1
tawułowym,najmłodszym,1
tawułowym,najsłodszym,1
tawułowym,żałobnym,1
tawułowym,miłosnym,1
tawułowym,młodym,1
tawułowym,płochym,1
tawułowym,słonym,1
tawułowym,złotym,1
tawułowym,chłodnym,1
tawułowym,głodnym,1
tawułowym,młodszym,1
tawułowym,płodnym,1
tawułowym,słownym,1
tawułowym,częściowymi,0
tawułowym,śródgałkowa,0
tawułowym,rażonej,0
tawułowym,grusze,0
tawułowym,mydlarń,0
tawułowym,autografowała,0
tawułowym,demontowaniach,0
tawułowym,upierdzielający,0
tawułowym,tarnawateckiego,0
tawułowym,alzackich,0
tawułowym,honornego,0
tawułowym,fleczka,0
tawułowym,alkiermesów,0
tawułowym,epilujemy,0
tawułowym,złamku,0
tawułowym,dogadało,0
tawułowym,mikrozaburzeń,0
tawułowym,trójnikom,0
tawułowym,okraczałybyście,0
tawułowym,ustrzyżonego,0
filij,dźwignij,1
filij,gwizdnij,1
filij,kwitnij,1
filij,wciśnij,1
filij,doścignij,1
filij,bij,1
filij,czcij,1
filij,drwij,1
filij,grzmij,1
filij,kij,1
filij,klnij,1
filij,kpij,1
filij,pchnij,1
filij,pij,1
filij,rwij,1
filij,rznij,1
filij,rżnij,1
filij,spij,1
filij,ssij,1
filij,śpij,1
filij,ulaż,0
filij,lepikami,0
filij,topieliści,0
filij,madagaskarskich,0
filij,ujawniane,0
filij,uładźmy,0
filij,ożynami,0
filij,asystencjami,0
filij,laponoidem,0
filij,kąsając,0
filij,minimie,0
filij,tanatopraksjami,0
filij,zuchu,0
filij,teleelektryką,0
filij,bezpaństwowiec,0
filij,turbogazowymi,0
filij,blekotów,0
filij,kapeńki,0
filij,mumifikujmyż,0
filij,kalibrowały,0
nabarłożyłaby,by,1
nabarłożyłaby,bzy,1
nabarłożyłaby,cny,1
nabarłożyłaby,cy,1
nabarłożyłaby,czczy,1
nabarłożyłaby,czy,1
nabarłożyłaby,ćmy,1
nabarłożyłaby,drzy,1
nabarłożyłaby,drży,1
nabarłożyłaby,dy,1
nabarłożyłaby,fly,1
nabarłożyłaby,gdy,1
nabarłożyłaby,gry,1
nabarłożyłaby,gzy,1
nabarłożyłaby,kry,1
nabarłożyłaby,krzty,1
nabarłożyłaby,lny,1
nabarłożyłaby,lwy,1
nabarłożyłaby,lży,1
nabarłożyłaby,mchy,1
nabarłożyłaby,honorowania,0
nabarłożyłaby,trumnom,0
nabarłożyłaby,marszałkostwach,0
nabarłożyłaby,makóweczki,0
nabarłożyłaby,światłobarwnego,0
nabarłożyłaby,dyspergowaniami,0
nabarłożyłaby,gehenna,0
nabarłożyłaby,trybutariuszu,0
nabarłożyłaby,zrodzić,0
nabarłożyłaby,radiotelefonowi,0
nabarłożyłaby,zabierakowi,0
nabarłożyłaby,limanowskiego,0
nabarłożyłaby,jednoziarnowej,0
nabarłożyłaby,bastowali,0
nabarłożyłaby,galeryjność,0
nabarłożyłaby,całodobowymi,0
nabarłożyłaby,tanecznik,0
nabarłożyłaby,boczniakowi,0
nabarłożyłaby,rajzujmy,0
nabarłożyłaby,chrząstnika,0
rumskie,bubie,1
