base_word,rhyme_candidate,score
anorchizmy,rozjazgotałabyś,0
anorchizmy,fasolowatych,0
anorchizmy,toczyłyście,0
anorchizmy,hugonotom,0
anorchizmy,korfantowianie,0
anorchizmy,leszczynie,0
anorchizmy,bieżało,0
anorchizmy,pądem,0
anorchizmy,lupulina,0
anorchizmy,żarliwcach,0
anorchizmy,utył,0
anorchizmy,unurzaniu,0
anorchizmy,tunisyjczykach,0
anorchizmy,likszparą,0
anorchizmy,cieślarni,0
anorchizmy,barakudowatego,0
kpią,ą,0
kpią,brzmią,0
kpią,chcą,0
kpią,czcią,0
kpią,czczą,0
kpią,drą,0
kpią,drgną,0
kpią,drwią,0
kpią,drżą,0
kpią,grą,0
kpią,grzmią,0
kpią,ją,0
kpią,klną,0
kpią,krwią,0
kpią,lgną,0
kpią,lśnią,0
kpią,lwią,0
kpią,lżą,0
kpią,mdłą,0
kpią,mglą,0
kpią,bradyteliami,0
kpią,filoginię,0
kpią,mizdrom,0
kpią,wymknął,0
kpią,bioenergetyką,0
kpią,antyutopio,0
kpią,epikotylowi,0
kpią,wyrobem,0
kpią,fryzowałem,0
kpią,boskimi,0
kpią,czabanem,0
kpią,mamłanie,0
kpią,antywstrząsowym,0
kpią,kafarowni,0
kpią,jelonkowskiego,0
kpią,józefowskiemu,0
kpią,fikać,0
kpią,demaskacyjnymi,0
kpią,rozżalił,0
kpią,agitowali,0
berkach,beczkach,0.75
berkach,belkach,0.75
berkach,deskach,0.75
berkach,freskach,0.75
berkach,kreskach,0.75
berkach,nerkach,1.0
berkach,resztkach,0.75
berkach,rzeczkach,0.75
berkach,setkach,0.75
berkach,ścierkach,1.0
berkach,ścieżkach,0.75
berkach,mieszkach,0.75
berkach,nieckach,0.75
berkach,czekach,0.75
berkach,rekach,0.75
berkach,rzekach,0.75
berkach,szczekach,0.75
berkach,wiekach,0.75
berkach,dreszczach,0.62
berkach,gestach,0.62
berkach,heliopauzo,0
berkach,dobytą,0
berkach,usługobiorcach,0.47
berkach,śródlekcyjne,0
berkach,ekonomista,0
berkach,hydrometru,0
berkach,boston,0
berkach,paciorkowcowi,0
berkach,jasiami,0
berkach,archiwizujmyż,0
berkach,nudnego,0
berkach,haftaczkach,0.7
berkach,samoklejącym,0
berkach,enteromorfach,0.47
berkach,dojrzewalnikami,0
berkach,atmofila,0
berkach,ustalałem,0
berkach,zabałamucimy,0
berkach,obarczonemu,0
berkach,radziejowickim,0
jadowitościami,mi,0.25
jadowitościami,brwi,0
jadowitościami,brzmi,0.25
jadowitościami,bździ,0
jadowitościami,ci,0
jadowitościami,cni,0
jadowitościami,czci,0
jadowitościami,ćmi,0.25
jadowitościami,di,0
jadowitościami,dni,0
jadowitościami,drwi,0
jadowitościami,drzwi,0
jadowitościami,grzmi,0.25
jadowitościami,hi,0
jadowitościami,i,0
jadowitościami,ki,0
jadowitościami,kpi,0
jadowitościami,krwi,0
jadowitościami,li,0
jadowitościami,lśni,0
jadowitościami,emetykami,0.5
jadowitościami,tankującym,0
jadowitościami,kominiarstwami,0.5
jadowitościami,aerosiewom,0
jadowitościami,noria,0
jadowitościami,ślinkach,0
jadowitościami,ukrochmaliłyby,0
jadowitościami,zmazane,0
jadowitościami,cieplutką,0
jadowitościami,łajna,0
jadowitościami,fatjanowskiego,0
jadowitościami,armatora,0
jadowitościami,lobeliowaci,0
jadowitościami,odsolić,0
jadowitościami,jakimikolwiek,0
jadowitościami,owsica,0
jadowitościami,trójaktowym,0
jadowitościami,uzdrowotnianego,0
jadowitościami,urzeczownikowił,0
jadowitościami,ulezę,0
uprzedzanymi,mi,0.3
uprzedzanymi,brwi,0
uprzedzanymi,brzmi,0.3
uprzedzanymi,bździ,0
uprzedzanymi,ci,0
uprzedzanymi,cni,0
uprzedzanymi,czci,0
uprzedzanymi,ćmi,0.3
uprzedzanymi,di,0
uprzedzanymi,dni,0
uprzedzanymi,drwi,0
uprzedzanymi,drzwi,0
uprzedzanymi,grzmi,0.3
uprzedzanymi,hi,0
uprzedzanymi,i,0
uprzedzanymi,ki,0
uprzedzanymi,kpi,0
uprzedzanymi,krwi,0
uprzedzanymi,li,0
uprzedzanymi,lśni,0
uprzedzanymi,głasnęliście,0
uprzedzanymi,chuchnijcie,0
uprzedzanymi,zasuw,0
uprzedzanymi,trudzonym,0
uprzedzanymi,mlekopędnego,0
uprzedzanymi,tręzle,0
uprzedzanymi,ściągacze,0
uprzedzanymi,świadczycieli,0
uprzedzanymi,kondycjonowało,0
uprzedzanymi,milejowskiego,0
uprzedzanymi,bezodblaskowy,0
uprzedzanymi,zabrząknęliśmy,0
uprzedzanymi,eukariotami,0.5
uprzedzanymi,trehalozom,0
uprzedzanymi,cierpiałoby,0
uprzedzanymi,obchodzili,0
uprzedzanymi,bezdyskusyjnymi,0.55
uprzedzanymi,ranczerska,0
uprzedzanymi,bułczaste,0
uprzedzanymi,granadyjskiemu,0
bierniej,niemniej,0.62
bierniej,celniej,0.62
bierniej,ciemniej,0.62
bierniej,letniej,0.62
bierniej,pewniej,0.62
bierniej,przedniej,0.62
bierniej,rzewniej,0.62
bierniej,szczelniej,0.62
bierniej,średniej,0.62
bierniej,wcześniej,0.62
bierniej,cieniej,0.62
bierniej,miejskiej,0.5
bierniej,wiejskiej,0.5
bierniej,wielkiej,0.5
bierniej,cienkiej,0.5
bierniej,elfiej,0.5
bierniej,lekkiej,0.5
bierniej,lepiej,0.5
bierniej,wszelkiej,0.5
bierniej,ziemskiej,0.5
bierniej,rozsuńmy,0
bierniej,handlowało,0
bierniej,obłupań,0
bierniej,manuelińskimi,0
bierniej,roztyć,0
bierniej,anszlusie,0
bierniej,bemit,0
bierniej,unieruchomże,0
bierniej,ulta,0
bierniej,hipotaksach,0
bierniej,garbowaną,0
bierniej,urocząca,0
bierniej,medalionikom,0
bierniej,łazikowałam,0
bierniej,naftą,0
bierniej,menado,0
bierniej,langskipów,0
bierniej,wynoszę,0
bierniej,starań,0
bierniej,żytnia,0
energogennych,cnych,0.39
energogennych,mych,0.35
energogennych,pstrych,0.35
energogennych,strych,0.35
energogennych,swych,0.35
energogennych,szprych,0.35
energogennych,sztych,0.35
energogennych,twych,0.35
energogennych,tych,0.35
energogennych,Zych,0.35
energogennych,cennych,0.53
energogennych,ciemnych,0.44
energogennych,drzewnych,0.44
energogennych,dzielnych,0.44
energogennych,grzecznych,0.44
energogennych,grzesznych,0.44
energogennych,krewnych,0.44
energogennych,leśnych,0.44
energogennych,mlecznych,0.44
energogennych,pewnych,0.44
energogennych,izotypiom,0
energogennych,trudów,0
energogennych,traciłyby,0
energogennych,karbu,0
energogennych,czeladnika,0
energogennych,floretem,0
energogennych,tresowałybyśmy,0
energogennych,łąckimi,0
energogennych,jadem,0
energogennych,tiokwasów,0
energogennych,buroziem,0
energogennych,dopieszczajcie,0
energogennych,dozłocę,0
energogennych,dołączalibyśmy,0
energogennych,uncjalne,0
energogennych,mierniejszymi,0
energogennych,flanc,0
energogennych,sabataistami,0
energogennych,tłokowałybyśmy,0
energogennych,zadeptał,0
napy,chrapy,1.0
napy,czapy,1.0
napy,kapy,1.0
napy,klapy,1.0
napy,mapy,1.0
napy,papy,1.0
napy,rapy,1.0
napy,szczapy,1.0
napy,szkapy,1.0
napy,alpy,0.5
napy,happy,0.5
napy,knajpy,0.5
napy,lampy,0.5
napy,rampy,0.5
napy,skalpy,0.5
napy,skarpy,0.5
napy,zaspy,0.5
napy,aby,0
napy,bramy,0
napy,czasy,0
napy,padmasanach,0
napy,istotnościowych,0
napy,truskawkarniach,0
napy,treningami,0
napy,jasnowłosi,0
napy,luzuje,0
napy,dyspensowanego,0
napy,łuskarka,0
napy,foremnikowi,0
napy,ratunkową,0
napy,zabłękitnieni,0
napy,aerodynamiki,0
napy,dotargał,0
napy,winą,0
napy,fumigowałbym,0
napy,skaza,0
napy,świniopasach,0
napy,unieważnionego,0
napy,mikologiczne,0
napy,głupiuchna,0
spotwarzałyście,cie,0.3
spotwarzałyście,brnie,0
spotwarzałyście,chce,0
spotwarzałyście,che,0
spotwarzałyście,die,0
spotwarzałyście,dmie,0
spotwarzałyście,drgnie,0
spotwarzałyście,drze,0
spotwarzałyście,dwie,0
spotwarzałyście,gdzie,0
spotwarzałyście,gie,0
spotwarzałyście,gnie,0
spotwarzałyście,grze,0
spotwarzałyście,je,0
spotwarzałyście,kie,0
spotwarzałyście,klnie,0
spotwarzałyście,krze,0
spotwarzałyście,lgnie,0
spotwarzałyście,me,0
spotwarzałyście,mgle,0
spotwarzałyście,ambiofoniczną,0
spotwarzałyście,rapujemy,0
spotwarzałyście,samowolne,0
spotwarzałyście,jednoliścienny,0
spotwarzałyście,radzyńska,0
spotwarzałyście,unitariuszach,0
spotwarzałyście,trycyny,0
spotwarzałyście,naciągałoby,0
spotwarzałyście,dwukolne,0
spotwarzałyście,dróżko,0
spotwarzałyście,elektromedyczna,0
spotwarzałyście,odszpuntowałaby,0
spotwarzałyście,farbkowaniami,0
spotwarzałyście,centralkę,0
spotwarzałyście,fałdujemy,0
spotwarzałyście,ikstymi,0
spotwarzałyście,introwertyki,0
spotwarzałyście,terytoriów,0
spotwarzałyście,cokołówkę,0
spotwarzałyście,faktoringową,0
tratwiarstwu,zajazdu,0
tratwiarstwu,asfaltu,0
tratwiarstwu,awansu,0
tratwiarstwu,handlarsku,0
tratwiarstwu,jarmarku,0
tratwiarstwu,latawcu,0
tratwiarstwu,sarkazmu,0
tratwiarstwu,zanadrzu,0
tratwiarstwu,ataku,0
tratwiarstwu,badaniu,0
tratwiarstwu,bagażu,0
tratwiarstwu,barchanu,0
tratwiarstwu,czapraku,0
tratwiarstwu,dramatu,0
tratwiarstwu,gadaniu,0
tratwiarstwu,galmanu,0
tratwiarstwu,garażu,0
tratwiarstwu,harfiarzu,0
tratwiarstwu,kajaku,0
tratwiarstwu,kasztanu,0
tratwiarstwu,ćmika,0
tratwiarstwu,karczu,0
tratwiarstwu,obejmowały,0
tratwiarstwu,toluidyny,0
tratwiarstwu,gruczołem,0
tratwiarstwu,legnie,0
tratwiarstwu,macerowań,0
tratwiarstwu,tryknięci,0
tratwiarstwu,geologowi,0
tratwiarstwu,idiociał,0
tratwiarstwu,obcięlibyście,0
tratwiarstwu,bezkonduktorscy,0
tratwiarstwu,sekwestratorach,0
tratwiarstwu,maggi,0
tratwiarstwu,nosiłaś,0
tratwiarstwu,różnotematyczne,0
tratwiarstwu,lidytem,0
tratwiarstwu,opiewam,0
tratwiarstwu,dyble,0
tratwiarstwu,tropicielem,0
cienkonogi,jednonogi,0.71
cienkonogi,nekrologi,0.57
cienkonogi,prędkonogi,0.79
cienkonogi,demonowi,0
cienkonogi,jednooki,0
cienkonogi,melchiorowi,0
cienkonogi,niepokoi,0
cienkonogi,przechodniowi,0
cienkonogi,uspokoi,0
cienkonogi,rynsztokowi,0
cienkonogi,synowcowi,0
cienkonogi,oswobodzi,0
cienkonogi,monotonii,0
cienkonogi,Krakowowi,0
cienkonogi,narodowi,0
cienkonogi,zadowoli,0
cienkonogi,zaspokoi,0
cienkonogi,bezrobotni,0
cienkonogi,czerwoności,0
cienkonogi,ekonomii,0
cienkonogi,trendseterem,0
cienkonogi,grupenseksem,0
cienkonogi,buldoża,0
cienkonogi,krasowacieliby,0
cienkonogi,owionąć,0
cienkonogi,wadowskich,0
cienkonogi,trójjedni,0
cienkonogi,gestami,0
cienkonogi,unieważnianej,0
cienkonogi,żuławowych,0
cienkonogi,ulecieli,0
cienkonogi,finansowościach,0
cienkonogi,chmurową,0
cienkonogi,łypaniach,0
cienkonogi,kontestowałyby,0
cienkonogi,furlanie,0
cienkonogi,footingu,0
cienkonogi,molarnościami,0
cienkonogi,nadawaczu,0
cienkonogi,nachucham,0
formułkach,jaskółkach,0.79
formułkach,zaułkach,0.66
formułkach,przytułkach,0.79
formułkach,rzeczułkach,0.79
formułkach,kółkach,0.74
formułkach,półkach,0.74
formułkach,ach,0.47
formułkach,bach,0.47
formułkach,brwiach,0
formułkach,bzach,0.47
formułkach,ciach,0
formułkach,dach,0.47
formułkach,dniach,0
formułkach,drzwiach,0
formułkach,fach,0.47
formułkach,gach,0.47
formułkach,gmach,0.47
formułkach,grach,0.47
formułkach,lach,0.47
formułkach,mach,0.47
formułkach,fortopsle,0
formułkach,instantyzowały,0
formułkach,aktywizowaliśmy,0
formułkach,bagietkę,0
formułkach,facecjonistek,0
formułkach,paciorkową,0
formułkach,dosztukowywały,0
formułkach,alochtoniczną,0
formułkach,śladzie,0
formułkach,żubrowane,0
formułkach,ściąłem,0
formułkach,parkuru,0
formułkach,imitować,0
formułkach,torpedowce,0
formułkach,infiltruję,0
formułkach,guffa,0
formułkach,odwodów,0
formułkach,torfiarz,0
formułkach,hajtniecie,0
formułkach,lignomerom,0
uczuwani,oszukani,0.58
uczuwani,zadufani,0.58
uczuwani,wychuchani,0.58
uczuwani,kulturalni,0.5
uczuwani,monstrualni,0.5
uczuwani,neutralni,0.45
uczuwani,uczuciami,0
uczuwani,dopuszczali,0
uczuwani,kolumnami,0
uczuwani,komórkami,0
uczuwani,oburzali,0
uczuwani,odczuwali,0
uczuwani,okruchami,0
uczuwani,opuszczali,0
uczuwani,oszukali,0
uczuwani,piorunami,0
uczuwani,poduszkami,0
uczuwani,skorupami,0
uczuwani,łańcuchami,0
uczuwani,garnuszkami,0
uczuwani,animizując,0
uczuwani,autoironizujemy,0
uczuwani,mieszkaniowa,0
uczuwani,feretem,0
uczuwani,bezcześciłyście,0
uczuwani,asertywniały,0
uczuwani,wiodąc,0
uczuwani,gazeciarko,0
uczuwani,inwestowanym,0
uczuwani,wypręż,0
uczuwani,usprawniłbym,0
uczuwani,frezerce,0
uczuwani,arubańska,0
uczuwani,powozu,0
uczuwani,pralne,0
uczuwani,artrozo,0
uczuwani,gaciłabyś,0
uczuwani,tarpana,0
uczuwani,kilkomiesięczni,0.45
uczuwani,mikronizerom,0
fazogramach,koniokradach,0.56
fazogramach,polowaniach,0
fazogramach,stosowaniach,0
fazogramach,rusztowaniach,0
fazogramach,skrzyżowaniach,0
fazogramach,fotografiach,0
fazogramach,czekoladkach,0.56
fazogramach,dekoracjach,0.56
fazogramach,niedostatkach,0.56
fazogramach,eskapadach,0.56
fazogramach,maskaradach,0.56
fazogramach,rozważaniach,0
fazogramach,balustradach,0.56
fazogramach,ilustracjach,0.56
fazogramach,okularach,0.56
fazogramach,barykadach,0.56
fazogramach,korytarzach,0.56
fazogramach,oceanach,0.56
fazogramach,poematach,0.56
fazogramach,aspiracjach,0.56
fazogramach,jaworzyńskim,0
fazogramach,sosom,0
fazogramach,agregatowniach,0
fazogramach,edamskich,0
fazogramach,galernicy,0
fazogramach,chmielami,0
fazogramach,troskałybyśmy,0
fazogramach,makijażystą,0
fazogramach,upubliczniająca,0
fazogramach,każony,0
fazogramach,marmoladziarnią,0
fazogramach,woskolu,0
fazogramach,orgazmy,0
fazogramach,defaszyzującego,0
fazogramach,alumnatach,0.56
fazogramach,campingów,0
fazogramach,wykadzą,0
fazogramach,rozsiadalibyśmy,0
fazogramach,termalojami,0
fazogramach,gnidosz,0
arcydzieła,przyległa,0.45
arcydzieła,wyległa,0.45
arcydzieła,wyrzekła,0.45
arcydzieła,przybiegła,0.45
arcydzieła,wybiegła,0.45
arcydzieła,uciekła,0.45
arcydzieła,uległa,0.45
arcydzieła,ubiegła,0.45
arcydzieła,upiekła,0.45
arcydzieła,przebiegła,0.45
arcydzieła,dostrzegła,0.45
arcydzieła,obeszła,0.45
arcydzieła,oblekła,0.45
arcydzieła,odeszła,0.45
arcydzieła,odległa,0.45
arcydzieła,odrzekła,0.45
arcydzieła,orzekła,0.45
arcydzieła,pociekła,0.45
arcydzieła,podeszła,0.45
arcydzieła,rozeszła,0.45
arcydzieła,groszków,0
arcydzieła,cieszkowianko,0
arcydzieła,obrzuć,0
arcydzieła,chełmeckiego,0
arcydzieła,boksowaną,0
arcydzieła,pinty,0
arcydzieła,grilować,0
arcydzieła,allegrach,0
arcydzieła,kadmowałybyśmy,0
arcydzieła,mandeistyczni,0
arcydzieła,fluorowcująca,0
arcydzieła,trafiająca,0
arcydzieła,majdnijmyż,0
arcydzieła,degeneracyjnemu,0
arcydzieła,brneńczykom,0
arcydzieła,indeks,0
arcydzieła,guldena,0
arcydzieła,limetę,0
arcydzieła,tartagliach,0
arcydzieła,tomistą,0
chorążynie,magazynie,0.6
chorążynie,mandarynie,0.6
chorążynie,rozmarynie,0.6
chorążynie,meluzynie,0.6
chorążynie,medycynie,0.6
chorążynie,pelerynie,0.6
chorążynie,pajęczynie,0.6
chorążynie,oficynie,0.6
chorążynie,dramatycznie,0.5
chorążynie,fantastycznie,0.5
chorążynie,fantazyjnie,0.5
chorążynie,flegmatycznie,0.5
chorążynie,makabrycznie,0.5
chorążynie,okazyjnie,0.5
chorążynie,relatywnie,0.5
chorążynie,sensacyjnie,0.5
chorążynie,spazmatycznie,0.5
chorążynie,sporadycznie,0.5
chorążynie,sympatycznie,0.5
chorążynie,chaotycznie,0.5
chorążynie,analogach,0
chorążynie,epimorfizmowi,0
chorążynie,pląsem,0
chorążynie,bumago,0
chorążynie,usztywnianiach,0
chorążynie,treasurerach,0
chorążynie,ucałowali,0
chorążynie,inkrustacyjną,0
chorążynie,głupiuchnemu,0
chorążynie,tłuczniu,0
chorążynie,bezradnieją,0
chorążynie,rozśrodkowaliby,0
chorążynie,boksyt,0
chorążynie,euryhydryczne,0
chorążynie,tendencyjnością,0
chorążynie,śmietanową,0
chorążynie,altystką,0
chorążynie,zaawizowana,0
chorążynie,gerontofilię,0
chorążynie,miniaturujże,0
broszowałabyś,byś,0.36
broszowałabyś,czyś,0.3
broszowałabyś,gdyś,0.3
broszowałabyś,Krzyś,0.3
broszowałabyś,tyś,0.3
broszowałabyś,miałabyś,0.62
broszowałabyś,mogłabyś,0.57
broszowałabyś,poszłabyś,0.57
broszowałabyś,byłabyś,0.57
broszowałabyś,wyszłabyś,0.57
broszowałabyś,weszłabyś,0.57
broszowałabyś,poznałabyś,0.67
broszowałabyś,zechciałabyś,0.67
broszowałabyś,ślęczałabyś,0.67
broszowałabyś,uwierzyłabyś,0.67
broszowałabyś,zobaczyłabyś,0.67
broszowałabyś,potrafiłabyś,0.67
broszowałabyś,zarobiłabyś,0.67
broszowałabyś,bzy,0
broszowałabyś,czy,0
broszowałabyś,galantom,0
broszowałabyś,igraniu,0
broszowałabyś,wżyciu,0
broszowałabyś,nabzdyczeniu,0
broszowałabyś,chlorocement,0
broszowałabyś,gderzące,0
broszowałabyś,chromonemo,0
broszowałabyś,miniaturzystce,0
broszowałabyś,nędzne,0
broszowałabyś,wachlicom,0
broszowałabyś,tle,0
broszowałabyś,chwastnicami,0
broszowałabyś,causeurach,0
broszowałabyś,audiencyjny,0
broszowałabyś,charłały,0
broszowałabyś,analeptykom,0
broszowałabyś,liczydłowemu,0
broszowałabyś,pył,0
broszowałabyś,apulskiemu,0
broszowałabyś,informowałabym,0
kalkowaniami,mi,0.3
kalkowaniami,brwi,0
kalkowaniami,brzmi,0.3
kalkowaniami,bździ,0
kalkowaniami,ci,0
kalkowaniami,cni,0
kalkowaniami,czci,0
kalkowaniami,ćmi,0.3
kalkowaniami,di,0
kalkowaniami,dni,0
kalkowaniami,drwi,0
kalkowaniami,drzwi,0
kalkowaniami,grzmi,0.3
kalkowaniami,hi,0
kalkowaniami,i,0
kalkowaniami,ki,0
kalkowaniami,kpi,0
kalkowaniami,krwi,0
kalkowaniami,li,0
kalkowaniami,lśni,0
kalkowaniami,blaszkowego,0
kalkowaniami,bezzębym,0
kalkowaniami,zaankrowałbym,0
kalkowaniami,agitacji,0
kalkowaniami,solfatarycznymi,0.45
kalkowaniami,hemianestezja,0
kalkowaniami,akrobatkami,0.56
kalkowaniami,bezstroikowymi,0.45
kalkowaniami,talarami,0.51
kalkowaniami,tłuszczanami,0.51
kalkowaniami,upośledzałeś,0
kalkowaniami,baroreceptorem,0
kalkowaniami,tryplice,0
kalkowaniami,dosmażeń,0
kalkowaniami,ściernicom,0
kalkowaniami,chlorowcującej,0
kalkowaniami,wyżarzy,0
kalkowaniami,tandemy,0
kalkowaniami,naciosałem,0
kalkowaniami,tęczowcem,0
candidzie,afisze,0
candidzie,habicie,0
candidzie,maile,0
candidzie,nabite,0
candidzie,prawdziwe,0
candidzie,sadzicie,0
candidzie,straszliwe,0
candidzie,tablice,0
candidzie,transmisje,0
candidzie,wrażliwe,0
candidzie,zabicie,0
candidzie,zacisze,0
candidzie,granice,0
candidzie,panice,0
candidzie,pannice,0
candidzie,babinie,0
candidzie,grabinie,0
candidzie,jaskinie,0
candidzie,kalinie,0
candidzie,krainie,0
candidzie,figuratywizmowi,0
candidzie,uściskowi,0
candidzie,homofonio,0
candidzie,obcięłam,0
candidzie,marsowościach,0
candidzie,lubieżniejszy,0
candidzie,gawotom,0
candidzie,gnieceniami,0
candidzie,zaadresujże,0
candidzie,domalowywałyby,0
candidzie,zegarka,0
candidzie,ucichłybyśmy,0
candidzie,holowałybyście,0
candidzie,megawoltowych,0
candidzie,biwakowiczach,0
candidzie,zabatożeniami,0
candidzie,pasty,0
candidzie,lustrzarzu,0
candidzie,furkotem,0
candidzie,bartonelozami,0
tirów,zbirów,1.0
tirów,biczów,0.5
tirów,cisów,0.5
tirów,dzików,0.5
tirów,dziwów,0.5
tirów,dżinów,0.5
tirów,kwitów,0.5
tirów,litów,0.5
tirów,mitów,0.5
tirów,szkiców,0.5
tirów,widzów,0.5
tirów,wisów,0.5
tirów,mnichów,0.5
tirów,kijów,0.5
tirów,świdrów,0.75
tirów,wichrów,0.75
tirów,Dicków,0.5
tirów,drinków,0.5
tirów,figlów,0.5
tirów,filmów,0.5
tirów,objaśnilibyście,0
tirów,drogowskazowemu,0
tirów,gorącem,0
tirów,żyrowalibyście,0
tirów,nadesłałybyście,0
tirów,blankowanych,0
tirów,ekspertyzowym,0
tirów,lotniejszy,0
tirów,trazymeńskiej,0
tirów,morzyli,0
tirów,iwanami,0
tirów,chlorooctowych,0
tirów,trafakom,0
tirów,biurokratyzmach,0
tirów,safianowe,0
tirów,utrzymały,0
tirów,orylu,0
tirów,florigenom,0
tirów,turbowanymi,0
tirów,rozklasyfikował,0
giętarnie,księgarnie,0.7
giętarnie,rękawie,0
giętarnie,gęsiarce,0
giętarnie,piętnaście,0
giętarnie,spędzanie,0.5
giętarnie,spętanie,0.5
giętarnie,szczękanie,0.5
giętarnie,lękacie,0
giętarnie,nędzarze,0
giętarnie,pękate,0
giętarnie,sękate,0
giętarnie,skręcane,0
giętarnie,trębacze,0
giętarnie,zębate,0
giętarnie,znękane,0
giętarnie,bezkarnie,0.7
giętarnie,przepadnie,0.5
giętarnie,przesadnie,0.5
giętarnie,specjalnie,0.5
giętarnie,uważnie,0.5
giętarnie,smokta,0
giętarnie,gipsowni,0
giętarnie,heksaemeronach,0
giętarnie,kwiczeć,0
giętarnie,monografistko,0
giętarnie,rudery,0
giętarnie,oburzań,0
giętarnie,ubodłoby,0
giętarnie,funtem,0
giętarnie,worzcie,0
giętarnie,ulęgliby,0
giętarnie,letalności,0
giętarnie,trzcinieckim,0
giętarnie,bekiesz,0
giętarnie,ingenium,0
giętarnie,ryzujcie,0
giętarnie,czernicach,0
giętarnie,eksmitującego,0
giętarnie,licytowałbyś,0
giętarnie,belferkom,0
tawułowym,szczerozłotym,0.5
tawułowym,kryształowym,0.75
tawułowym,przemysłowym,0.75
tawułowym,stołowym,0.7
tawułowym,skrzydłowym,0.7
tawułowym,dosłownym,0.45
tawułowym,rozgłośnym,0.45
tawułowym,najmłodszym,0.45
tawułowym,najsłodszym,0.45
tawułowym,żałobnym,0.45
tawułowym,miłosnym,0.45
tawułowym,młodym,0.4
tawułowym,płochym,0.4
tawułowym,słonym,0.4
tawułowym,złotym,0.4
tawułowym,chłodnym,0.4
tawułowym,głodnym,0.4
tawułowym,młodszym,0.4
tawułowym,płodnym,0.4
tawułowym,słownym,0.4
tawułowym,częściowymi,0
tawułowym,śródgałkowa,0
tawułowym,rażonej,0
tawułowym,grusze,0
tawułowym,mydlarń,0
tawułowym,autografowała,0
tawułowym,demontowaniach,0
tawułowym,upierdzielający,0
tawułowym,tarnawateckiego,0
tawułowym,alzackich,0
tawułowym,honornego,0
tawułowym,fleczka,0
tawułowym,alkiermesów,0
tawułowym,epilujemy,0
tawułowym,złamku,0
tawułowym,dogadało,0
tawułowym,mikrozaburzeń,0
tawułowym,trójnikom,0
tawułowym,okraczałybyście,0
tawułowym,ustrzyżonego,0
filij,dźwignij,0.5
filij,gwizdnij,0.5
filij,kwitnij,0.5
filij,wciśnij,0.5
filij,doścignij,0.45
filij,bij,0.45
filij,czcij,0.45
filij,drwij,0.45
filij,grzmij,0.45
filij,kij,0.45
filij,klnij,0.45
filij,kpij,0.45
filij,pchnij,0.45
filij,pij,0.45
filij,rwij,0.45
filij,rznij,0.45
filij,rżnij,0.45
filij,spij,0.45
filij,ssij,0.45
filij,śpij,0.45
filij,ulaż,0
filij,lepikami,0
filij,topieliści,0
filij,madagaskarskich,0
filij,ujawniane,0
filij,uładźmy,0
filij,ożynami,0
filij,asystencjami,0
filij,laponoidem,0
filij,kąsając,0
filij,minimie,0
filij,tanatopraksjami,0
filij,zuchu,0
filij,teleelektryką,0
filij,bezpaństwowiec,0
filij,turbogazowymi,0
filij,blekotów,0
filij,kapeńki,0
filij,mumifikujmyż,0
filij,kalibrowały,0
nabarłożyłaby,by,0.25
nabarłożyłaby,bzy,0
nabarłożyłaby,cny,0
nabarłożyłaby,cy,0
nabarłożyłaby,czczy,0
